Component_1,Smiles_1,Component_2,Smiles_2,T_EP,Area_1,Area_2,sig1_1,sig1_2,sig2_1,sig2_2,sig3_1,sig3_2,sig4_1,sig4_2,sig5_1,sig5_2,sig6_1,sig6_2,Hb_acc1_1,Hb_acc1_2,Hb_acc2_1,Hb_acc2_2,Hb_acc3_1,Hb_acc3_2,Hb_acc4_1,Hb_acc4_2,Hb_don1_1,Hb_don1_2,Hb_don2_1,Hb_don2_2,Hb_don3_1,Hb_don3_2,Hb_don4_1,Hb_don4_2,Volume_1,Volume_2,MolWeight_1,MolWeight_2,E_diel_1,E_diel_2,av_dE_1,av_dE_2,E_vdw_1,E_vdw_2,E_ring_1,E_ring_2,mu_gas_1,mu_gas_2,charge_p_1,charge_p_2,charge_n_1,charge_n_2,area_p_1,area_p_2,area_n_1,area_n_2,Hb_acc5_1,Hb_acc5_2,Hb_don5_1,Hb_don5_2,WAPS_1,WANS_1,WAPS_2,WANS_2
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],353.58,186.3189,177.0496,-0.0,-0.0,196.701,171.9745,28.2753,120.106,401.394,311.401,81.9035,376.8907,985.7228,713.9818,0.1888,0.2347,19.1777,23.5772,11.3715,15.0395,5.6325,7.6146,-0.1449,-0.0108,14.6765,1.8488,8.6895,0.229,4.3022,0.0126,195.7375,188.1524,180.1566,139.6245,-25.0367,-43.9005,1.582,0.6451,5.4666,6.901,-1.1335,0.0,-5.3705,-16.944,0.814,0.7737,-0.814,-0.7737,81.0059,59.7694,99.0242,115.2142,11.2253,14.8568,8.5696,0.1508,0.010048650777289062,-0.0082202128368621,0.012944750992983032,-0.006715318077112023
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],364.48,186.3189,177.0496,-0.0,-0.0,196.701,171.9745,28.2753,120.106,401.394,311.401,81.9035,376.8907,985.7228,713.9818,0.1888,0.2347,19.1777,23.5772,11.3715,15.0395,5.6325,7.6146,-0.1449,-0.0108,14.6765,1.8488,8.6895,0.229,4.3022,0.0126,195.7375,188.1524,180.1566,139.6245,-25.0367,-43.9005,1.582,0.6451,5.4666,6.901,-1.1335,0.0,-5.3705,-16.944,0.814,0.7737,-0.814,-0.7737,81.0059,59.7694,99.0242,115.2142,11.2253,14.8568,8.5696,0.1508,0.010048650777289062,-0.0082202128368621,0.012944750992983032,-0.006715318077112023
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],377.85,186.3189,177.0496,-0.0,-0.0,196.701,171.9745,28.2753,120.106,401.394,311.401,81.9035,376.8907,985.7228,713.9818,0.1888,0.2347,19.1777,23.5772,11.3715,15.0395,5.6325,7.6146,-0.1449,-0.0108,14.6765,1.8488,8.6895,0.229,4.3022,0.0126,195.7375,188.1524,180.1566,139.6245,-25.0367,-43.9005,1.582,0.6451,5.4666,6.901,-1.1335,0.0,-5.3705,-16.944,0.814,0.7737,-0.814,-0.7737,81.0059,59.7694,99.0242,115.2142,11.2253,14.8568,8.5696,0.1508,0.010048650777289062,-0.0082202128368621,0.012944750992983032,-0.006715318077112023
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],391.75,186.3189,177.0496,-0.0,-0.0,196.701,171.9745,28.2753,120.106,401.394,311.401,81.9035,376.8907,985.7228,713.9818,0.1888,0.2347,19.1777,23.5772,11.3715,15.0395,5.6325,7.6146,-0.1449,-0.0108,14.6765,1.8488,8.6895,0.229,4.3022,0.0126,195.7375,188.1524,180.1566,139.6245,-25.0367,-43.9005,1.582,0.6451,5.4666,6.901,-1.1335,0.0,-5.3705,-16.944,0.814,0.7737,-0.814,-0.7737,81.0059,59.7694,99.0242,115.2142,11.2253,14.8568,8.5696,0.1508,0.010048650777289062,-0.0082202128368621,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],541.5,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],497.3,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],447.5,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],408.6,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],371.7,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],315.2,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],312.3,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],310.1,208.8523,154.0612,0.0,0.0,45.0729,168.8394,16.4676,164.1717,74.2376,427.2104,48.395,696.6809,175.7112,1454.6301,0.0433,0.265,4.386,26.6149,2.6238,19.6211,1.2832,13.2993,-0.0198,-0.0087,2.0201,1.537,1.0277,0.1747,0.3991,0.0018,227.8497,155.3798,156.2662,117.1469,-5.8134,-40.1242,0.4176,0.7176,7.5513,5.1376,-1.1335,0.0,8.2165,-15.9915,0.3244,0.6862,-0.3244,-0.6862,79.8678,47.5517,106.2806,104.5543,2.604,19.5539,0.9676,0.1444,0.0040617119790453725,-0.003052297408934462,0.014430609210606562,-0.0065630968788466856
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],529.3,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],463.4,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],418.5,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],376.8,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],335.1,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],316.3,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],315.7,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],316.9,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],322.4,208.8523,177.0496,0.0,-0.0,45.0729,171.9745,16.4676,120.106,74.2376,311.401,48.395,376.8907,175.7112,713.9818,0.0433,0.2347,4.386,23.5772,2.6238,15.0395,1.2832,7.6146,-0.0198,-0.0108,2.0201,1.8488,1.0277,0.229,0.3991,0.0126,227.8497,188.1524,156.2662,139.6245,-5.8134,-43.9005,0.4176,0.6451,7.5513,6.901,-1.1335,0.0,8.2165,-16.944,0.3244,0.7737,-0.3244,-0.7737,79.8678,59.7694,106.2806,115.2142,2.604,14.8568,0.9676,0.1508,0.0040617119790453725,-0.003052297408934462,0.012944750992983032,-0.006715318077112023
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,321.0,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,319.4,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,317.7,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,314.7,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,312.5,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.1,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,304.9,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,301.2,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.9,208.8523,367.5167,0.0,0.0,45.0729,56.6384,16.4676,21.6076,74.2376,96.6335,48.395,63.1905,175.7112,241.0672,0.0433,0.0552,4.386,5.576,2.6238,3.4904,1.2832,1.8727,-0.0198,-0.0257,2.0201,2.6215,1.0277,1.4616,0.3991,0.6473,227.8497,376.9499,156.2662,242.4421,-5.8134,-7.2315,0.4176,0.5111,7.5513,13.4205,-1.1335,0.0,8.2165,14.2003,0.3244,0.4583,-0.3244,-0.4583,79.8678,133.5768,106.2806,179.0458,2.604,3.4685,0.9676,1.4348,0.0040617119790453725,-0.003052297408934462,0.003430985021351013,-0.0025596802605813707
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hydroquinone ,Oc1ccc(O)cc1,398.5,208.8523,141.5529,0.0,0.0,45.0729,94.6212,16.4676,-36.7527,74.2376,166.7861,48.395,-140.3523,175.7112,415.457,0.0433,0.0386,4.386,3.9844,2.6238,1.693,1.2832,0.3841,-0.0198,-0.0906,2.0201,9.1701,1.0277,6.0444,0.3991,3.4989,227.8497,132.42,156.2662,110.1112,-5.8134,-12.9232,0.4176,0.7512,7.5513,4.8129,-1.1335,-1.1335,8.2165,0.5216,0.3244,0.4781,-0.3244,-0.4781,79.8678,77.9785,106.2806,58.9402,2.604,1.6185,0.9676,6.0208,0.0040617119790453725,-0.003052297408934462,0.006131177183454415,-0.008111611429889956
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,302.15,208.8523,256.5874,0.0,0.0,45.0729,78.6158,16.4676,-3.1562,74.2376,112.4617,48.395,-52.0345,175.7112,269.3788,0.0433,0.0392,4.386,4.0111,2.6238,1.6159,1.2832,0.3542,-0.0198,-0.046,2.0201,4.6455,1.0277,3.2289,0.3991,2.0327,227.8497,279.8755,156.2662,206.282,-5.8134,-10.683,0.4176,0.6404,7.5513,9.1124,-1.1335,-1.1335,8.2165,6.2996,0.3244,0.5369,-0.3244,-0.5369,79.8678,111.7496,106.2806,127.2421,2.604,1.5033,0.9676,3.1994,0.0040617119790453725,-0.003052297408934462,0.004804491470215553,-0.0042195153962407105
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,312.22,208.8523,290.8402,0.0,-0.0,45.0729,68.3414,16.4676,4.9841,74.2376,110.6439,48.395,-33.1314,175.7112,263.6073,0.0433,0.0453,4.386,4.6939,2.6238,1.9325,1.2832,0.4513,-0.0198,-0.0434,2.0201,4.4138,1.0277,3.0371,0.3991,1.8513,227.8497,293.8848,156.2662,200.3189,-5.8134,-8.8835,0.4176,0.5805,7.5513,10.206,-1.1335,0.0,8.2165,9.7953,0.3244,0.4667,-0.3244,-0.4667,79.8678,104.9681,106.2806,149.729,2.604,1.8628,0.9676,3.0201,0.0040617119790453725,-0.003052297408934462,0.004446112676136845,-0.003116964649466703
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,307.23,208.8523,290.8402,0.0,-0.0,45.0729,68.3414,16.4676,4.9841,74.2376,110.6439,48.395,-33.1314,175.7112,263.6073,0.0433,0.0453,4.386,4.6939,2.6238,1.9325,1.2832,0.4513,-0.0198,-0.0434,2.0201,4.4138,1.0277,3.0371,0.3991,1.8513,227.8497,293.8848,156.2662,200.3189,-5.8134,-8.8835,0.4176,0.5805,7.5513,10.206,-1.1335,0.0,8.2165,9.7953,0.3244,0.4667,-0.3244,-0.4667,79.8678,104.9681,106.2806,149.729,2.604,1.8628,0.9676,3.0201,0.0040617119790453725,-0.003052297408934462,0.004446112676136845,-0.003116964649466703
