Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Area#1,sig1#1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc1#1,Hb_acc2#1,Hb_acc3#1,Hb_acc4#1,Hb_don1#1,Hb_don2#1,Hb_don3#1,Hb_don4#1,Volume#1,MolWeight#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,charge_p#1,charge_n#1,area_p#1,area_n#1,Hb_acc5#1,Hb_don5#1,Area#2,sig1#2,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc1#2,Hb_acc2#2,Hb_acc3#2,Hb_acc4#2,Hb_don1#2,Hb_don2#2,Hb_don3#2,Hb_don4#2,Volume#2,MolWeight#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,charge_p#2,charge_n#2,area_p#2,area_n#2,Hb_acc5#2,Hb_don5#2,WAPS#1,WANS#1,WAPS#2,WANS#2
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],352.8,0.9,187.6922,0,171.9329,111.9653,323.476,366.1635,763.639,0.2292,23.0946,14.8837,7.8291,-0.0313,3.6234,0.924,0.0939,200.9888,162.6182,-38.0813,0.8315,7.2404,-0.9446,-13.2894,0.767,-0.767,64.6358,118.3792,14.7849,0.7512,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011866489,-0.006479179,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],560.7,0.055,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],546.4,0.09,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],547,0.09,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],528.9,0.133,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],493.5,0.195,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],493.5,0.2,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],456.6,0.283,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],456.7,0.285,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],419.9,0.374,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],419.6,0.378,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],430,0.463,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],429.4,0.477,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],437.3,0.569,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],437.8,0.572,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],445.9,0.677,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],445.5,0.685,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],458.6,0.788,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],458.6,0.789,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],463.3,0.878,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],463.4,0.88,222.3089,0,159.09,166.0452,373.3331,590.2032,1108.5135,0.2716,27.1779,19.5132,12.3503,-0.003,0.7063,0.0382,0,248.6397,177.7159,-39.75,0.5823,8.8492,-0.9446,-13.098,0.7114,-0.7114,63.6775,146.9765,19.5103,0,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011171921,-0.00484023,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],543.6,0.102,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],523.7,0.199,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],483.6,0.301,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],443.1,0.402,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],386.6,0.45,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],403.4,0.502,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],373.9,0.551,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],363.32,0.601,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],375.15,0.649,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],368.52,0.697,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],384.48,0.798,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],393.78,0.899,221.7067,0,169.4084,153.552,381.8446,545.0038,1066.7539,0.2724,27.2972,19.4061,11.9885,-0.0165,2.1963,0.399,0.024,232.546,171.6682,-43.2884,0.6352,8.9604,-1.1335,-15.5996,0.7399,-0.7399,64.2769,145.529,19.3925,0.2621,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.011511134,-0.00508421,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],557.2,0.06,204.9913,0,159.4099,121.4344,322.407,461.0757,939.1721,0.2086,21.0196,14.1385,8.736,-0.0084,1.4637,0.1641,0.0025,221.5786,163.2156,-36.0707,0.9178,6.9822,0,-11.1094,0.747,-0.747,76.2829,122.8749,13.9119,0.1029,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],535.6,0.098,204.9913,0,159.4099,121.4344,322.407,461.0757,939.1721,0.2086,21.0196,14.1385,8.736,-0.0084,1.4637,0.1641,0.0025,221.5786,163.2156,-36.0707,0.9178,6.9822,0,-11.1094,0.747,-0.747,76.2829,122.8749,13.9119,0.1029,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],535.5,0.1,204.9913,0,159.4099,121.4344,322.407,461.0757,939.1721,0.2086,21.0196,14.1385,8.736,-0.0084,1.4637,0.1641,0.0025,221.5786,163.2156,-36.0707,0.9178,6.9822,0,-11.1094,0.747,-0.747,76.2829,122.8749,13.9119,0.1029,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],498.7,0.159,204.9913,0,159.4099,121.4344,322.407,461.0757,939.1721,0.2086,21.0196,14.1385,8.736,-0.0084,1.4637,0.1641,0.0025,221.5786,163.2156,-36.0707,0.9178,6.9822,0,-11.1094,0.747,-0.747,76.2829,122.8749,13.9119,0.1029,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009792496,-0.006079354,0.012944751,-0.006715318
