Component#1,Component#2,Smiles#1,Smiles#2,X#1,T_EP,Phase_diagram,Solubility#1,Solubility#2,groups,T#1,T#2,NumValenceElectrons#1,NumValenceElectrons#2,TPSA#1,TPSA#2,NumAliphaticCarbocycles#1,NumAliphaticCarbocycles#2,NumAliphaticHeterocycles#1,NumAliphaticHeterocycles#2,NumAromaticCarbocycles#1,NumAromaticCarbocycles#2,NumAromaticHeterocycles#1,NumAromaticHeterocycles#2,NumHAcceptors#1,NumHAcceptors#2,NumHDonors#1,NumHDonors#2,NumHeteroatoms#1,NumHeteroatoms#2,NumRotatableBonds#1,NumRotatableBonds#2,MaxPartialCharge#1,MaxPartialCharge#2,MinPartialCharge#1,MinPartialCharge#2,BalabanJ#1,BalabanJ#2,BCUT2D_MWHI#1,BCUT2D_MWHI#2,BCUT2D_MWLOW#1,BCUT2D_MWLOW#2,BCUT2D_CHGHI#1,BCUT2D_CHGHI#2,BCUT2D_CHGLO#1,BCUT2D_CHGLO#2,BCUT2D_LOGPHI#1,BCUT2D_LOGPHI#2,BCUT2D_LOGPLOW#1,BCUT2D_LOGPLOW#2,BCUT2D_MRHI#1,BCUT2D_MRHI#2,BCUT2D_MRLOW#1,BCUT2D_MRLOW#2,fr_Al_COO#1,fr_Al_COO#2,fr_Al_OH#1,fr_Al_OH#2,fr_Ar_COO#1,fr_Ar_COO#2,fr_Ar_N#1,fr_Ar_N#2,fr_Ar_OH#1,fr_Ar_OH#2,fr_C_O_noCOO#1,fr_C_O_noCOO#2,fr_NH0#1,fr_NH0#2,fr_NH1#1,fr_NH1#2,fr_NH2#1,fr_NH2#2,fr_Ndealkylation1#1,fr_Ndealkylation1#2,fr_amide#1,fr_amide#2,fr_halogen#1,fr_halogen#2,fr_phenol#1,fr_phenol#2,fr_quatN#1,fr_quatN#2,PMI1#1,PMI1#2,PMI2#1,PMI2#2,PMI3#1,PMI3#2,NPR1#1,NPR1#2,NPR2#1,NPR2#2,RadiusOfGyration#1,RadiusOfGyration#2,InertialShapeFactor#1,InertialShapeFactor#2,Eccentricity#1,Eccentricity#2,Asphericity#1,Asphericity#2,SpherocityIndex#1,SpherocityIndex#2,Area#1,Area#2,sig2#1,sig2#2,sig3#1,sig3#2,sig4#1,sig4#2,sig5#1,sig5#2,sig6#1,sig6#2,Volume#1,Volume#2,MolWeight#1,MolWeight#2,E_diel#1,E_diel#2,E_vdw#1,E_vdw#2,E_ring#1,E_ring#2,mu_gas#1,mu_gas#2,WAPS#1,WAPS#2,WANS#1,WANS#2,E_COSMO#1,E_COSMO#2,COSMO_charge#1,COSMO_charge#2,Dipole_moment#1,Dipole_moment#2,Hb_acc#1,Hb_acc#2,Hb_don#1,Hb_don#2,ln_gamma_InfD#1,ln_gamma_InfD#2,lny#1,lny#2,s_potential_1#1,s_potential_1#2,s_potential_2#1,s_potential_2#2,s_potential_3#1,s_potential_3#2,s_profile_1#ratio,s_profile_2#ratio,s_profile_3#ratio,s_profile_4#ratio,s_profile_5#ratio,s_profile_6#ratio,s_profile_7#ratio
Glycerol,ChCl,OCC(O)CO,C[N+](C)(C)CCO.[Cl-],0.667,237.0,No,132.11333029561715,75.69258891304892,101.0,291.22,578.15,38.0,52.0,60.69,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,6.0,0.2106847759799197,0.2103437495606454,-0.3935933161206694,-1.0,5.176410154252893,0.0,-0.0578244958023144,-7.527660289915033e-16,-0.1672866739002689,-0.2443222032473248,-0.5183448787421849,-0.1277082342521553,-2.516494349135673,-2.741983657945735,-0.5567707991204929,-0.1331774153258756,-2.682299846741333,-2.996006796406357,-0.2584354474296272,-1.464445876815095e-16,-1.0956851211567815,-1.486557666870198,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.08148034444558,235.20201679288976,260.7004838873782,572.4474650327294,300.2878269980555,671.169096462905,0.2134001933580229,0.3504363029114663,0.8681686716826732,0.8529109401037032,1.8421864738866045,2.301226162593521,0.0135478872681492,0.003626290929532,0.9769648701333936,0.936586567062406,0.4915107216900656,0.2867503025922531,0.2863488240860615,0.6212629141768793,126.6265,177.0496,118.0172,171.9745,40.606,120.106,244.5879,311.401,128.8671,376.8907,618.6141,713.9818,113.4743,188.1524,92.0942,139.6245,-17.1657,-43.9005,3.8677,6.901,0.0,0.0,-1.9783,-16.944,0.0104172650063594,0.012944750992983,-0.0068304559241897,-0.006715318077112,-12.0862,-30.0852,-0.0004,0.0093,5.2353,18.3247,8.4909,15.0395,4.1451,0.229,-1.25021,-2.31047,-0.2879089766257877,-0.6250302564162631,-0.0042186666666666,-0.004758,-0.0003009166666666,-0.000482,-0.001208,-0.000507,0.006114166666666623,0.9186352333333333,4.24869,2.968381891666667,1.1574282333333332,2.354365833333333,0.26565706666666633
Glycerol,ChCl,OCC(O)CO,C[N+](C)(C)CCO.[Cl-],0.75,240.5,No,197.8728890034805,50.537494299302935,101.0,291.22,578.15,38.0,52.0,60.69,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,6.0,0.2106847759799197,0.2103437495606454,-0.3935933161206694,-1.0,5.176410154252893,0.0,-0.0578244958023144,-7.527660289915033e-16,-0.1672866739002689,-0.2443222032473248,-0.5183448787421849,-0.1277082342521553,-2.516494349135673,-2.741983657945735,-0.5567707991204929,-0.1331774153258756,-2.682299846741333,-2.996006796406357,-0.2584354474296272,-1.464445876815095e-16,-1.0956851211567815,-1.486557666870198,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.08148034444558,235.20201679288976,260.7004838873782,572.4474650327294,300.2878269980555,671.169096462905,0.2134001933580229,0.3504363029114663,0.8681686716826732,0.8529109401037032,1.8421864738866045,2.301226162593521,0.0135478872681492,0.003626290929532,0.9769648701333936,0.936586567062406,0.4915107216900656,0.2867503025922531,0.2863488240860615,0.6212629141768793,126.6265,177.0496,118.0172,171.9745,40.606,120.106,244.5879,311.401,128.8671,376.8907,618.6141,713.9818,113.4743,188.1524,92.0942,139.6245,-17.1657,-43.9005,3.8677,6.901,0.0,0.0,-1.9783,-16.944,0.0104172650063594,0.012944750992983,-0.0068304559241897,-0.006715318077112,-12.0862,-30.0852,-0.0004,0.0093,5.2353,18.3247,8.4909,15.0395,4.1451,0.229,-1.25021,-2.31047,-0.18166896308450428,-0.884720073855494,-0.0042186666666666,-0.004758,-0.0003009166666666,-0.000482,-0.001208,-0.000507,0.006874999999999951,1.0076416666666665,3.842266666666667,3.0281979166666675,1.1782916666666665,2.1992249999999998,0.2798666666666663
Glycerol,Methyltriphenylphosphonium bromide,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.333333333,353.58,No,12.88997873390874,775.7964699890248,102.0,291.22,504.15,38.0,106.0,60.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,4.0,0.2106847759799197,0.1086432253104868,-0.3935933161206694,-1.0,5.176410154252893,5.3333259240105725e-06,-0.0578244958023144,10.457591222469198,-0.1672866739002689,-0.2426452856384829,-0.5183448787421849,0.0440908869928423,-2.516494349135673,-2.4507002316672977,-0.5567707991204929,-1.9064824452200216e-16,-2.682299846741333,-2.9960082967751656,-0.2584354474296272,2.205215543737328,-1.0956851211567815,-0.8607315837343029,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.08148034444558,2456.5470046783203,260.7004838873782,2663.3204623078823,300.2878269980555,2665.563208999666,0.2134001933580229,0.9215864761279527,0.8681686716826732,0.9991586218311344,1.8421864738866045,3.3010473471470645,0.0135478872681492,0.0004067329548053,0.9769648701333936,0.3881731147543094,0.4915107216900656,0.0028524628393853,0.2863488240860615,0.6415506914707583,126.6265,334.0099,118.0172,188.624,40.606,120.3337,244.5879,340.422,128.8671,421.5445,618.6141,831.7446,113.4743,404.6038,92.0942,357.2257,-17.1657,-47.1088,3.8677,13.6396,0.0,-3.4005,-1.9783,-15.5547,0.0104172650063594,0.0065721631209265,-0.0068304559241897,-0.0057283855276448,-12.0862,-32.0339,-0.0004,0.0067,5.2353,21.5416,8.4909,16.4267,4.1451,0.3511,-0.37325,-0.8511,-0.25107093425505,-0.027526796477958162,-0.0042186666666666,-0.0055443333333333,-0.0003009166666666,-0.0005136666666666,-0.001208,0.0005803333333333,0.0030555555524999782,0.6535999996889335,6.780544446525667,10.186450003489043,1.6997333335626328,2.4121111114511993,0.3395777777862329
Glycerol,Methyltriphenylphosphonium bromide,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.5,348.75,No,25.779957506487417,387.898234412665,102.0,291.22,504.15,38.0,106.0,60.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,4.0,0.2106847759799197,0.1086432253104868,-0.3935933161206694,-1.0,5.176410154252893,5.3333259240105725e-06,-0.0578244958023144,10.457591222469198,-0.1672866739002689,-0.2426452856384829,-0.5183448787421849,0.0440908869928423,-2.516494349135673,-2.4507002316672977,-0.5567707991204929,-1.9064824452200216e-16,-2.682299846741333,-2.9960082967751656,-0.2584354474296272,2.205215543737328,-1.0956851211567815,-0.8607315837343029,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.08148034444558,2456.5470046783203,260.7004838873782,2663.3204623078823,300.2878269980555,2665.563208999666,0.2134001933580229,0.9215864761279527,0.8681686716826732,0.9991586218311344,1.8421864738866045,3.3010473471470645,0.0135478872681492,0.0004067329548053,0.9769648701333936,0.3881731147543094,0.4915107216900656,0.0028524628393853,0.2863488240860615,0.6415506914707583,126.6265,334.0099,118.0172,188.624,40.606,120.3337,244.5879,340.422,128.8671,421.5445,618.6141,831.7446,113.4743,404.6038,92.0942,357.2257,-17.1657,-47.1088,3.8677,13.6396,0.0,-3.4005,-1.9783,-15.5547,0.0104172650063594,0.0065721631209265,-0.0068304559241897,-0.0057283855276448,-12.0862,-32.0339,-0.0004,0.0067,5.2353,21.5416,8.4909,16.4267,4.1451,0.3511,-0.37325,-0.8511,-0.180363986723914,-0.07909864651004689,-0.0042186666666666,-0.0055443333333333,-0.0003009166666666,-0.0005136666666666,-0.001208,0.0005803333333333,0.0045833333333333,0.8091333333333334,5.739933333333334,8.441929166666666,1.585083333333333,2.242066666666666,0.3353499999999996
Glycerol,Methyltriphenylphosphonium bromide,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.6,316.71,No,38.66993625973112,258.5988229417767,102.0,291.22,504.15,38.0,106.0,60.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,4.0,0.2106847759799197,0.1086432253104868,-0.3935933161206694,-1.0,5.176410154252893,5.3333259240105725e-06,-0.0578244958023144,10.457591222469198,-0.1672866739002689,-0.2426452856384829,-0.5183448787421849,0.0440908869928423,-2.516494349135673,-2.4507002316672977,-0.5567707991204929,-1.9064824452200216e-16,-2.682299846741333,-2.9960082967751656,-0.2584354474296272,2.205215543737328,-1.0956851211567815,-0.8607315837343029,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.08148034444558,2456.5470046783203,260.7004838873782,2663.3204623078823,300.2878269980555,2665.563208999666,0.2134001933580229,0.9215864761279527,0.8681686716826732,0.9991586218311344,1.8421864738866045,3.3010473471470645,0.0135478872681492,0.0004067329548053,0.9769648701333936,0.3881731147543094,0.4915107216900656,0.0028524628393853,0.2863488240860615,0.6415506914707583,126.6265,334.0099,118.0172,188.624,40.606,120.3337,244.5879,340.422,128.8671,421.5445,618.6141,831.7446,113.4743,404.6038,92.0942,357.2257,-17.1657,-47.1088,3.8677,13.6396,0.0,-3.4005,-1.9783,-15.5547,0.0104172650063594,0.0065721631209265,-0.0068304559241897,-0.0057283855276448,-12.0862,-32.0339,-0.0004,0.0067,5.2353,21.5416,8.4909,16.4267,4.1451,0.3511,-0.37325,-0.8511,-0.13580706378403293,-0.13400595670794047,-0.0042186666666666,-0.0055443333333333,-0.0003009166666666,-0.0005136666666666,-0.001208,0.0005803333333333,0.005499999999999961,0.9024533333333333,5.115566666666667,7.395216666666666,1.516293333333333,2.1400399999999995,0.33281333333333296
Glycerol,Methyltriphenylphosphonium bromide,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.636363636,269.12,No,45.1149255654581,221.65613429841108,102.0,291.22,504.15,38.0,106.0,60.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,4.0,0.2106847759799197,0.1086432253104868,-0.3935933161206694,-1.0,5.176410154252893,5.3333259240105725e-06,-0.0578244958023144,10.457591222469198,-0.1672866739002689,-0.2426452856384829,-0.5183448787421849,0.0440908869928423,-2.516494349135673,-2.4507002316672977,-0.5567707991204929,-1.9064824452200216e-16,-2.682299846741333,-2.9960082967751656,-0.2584354474296272,2.205215543737328,-1.0956851211567815,-0.8607315837343029,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.08148034444558,2456.5470046783203,260.7004838873782,2663.3204623078823,300.2878269980555,2665.563208999666,0.2134001933580229,0.9215864761279527,0.8681686716826732,0.9991586218311344,1.8421864738866045,3.3010473471470645,0.0135478872681492,0.0004067329548053,0.9769648701333936,0.3881731147543094,0.4915107216900656,0.0028524628393853,0.2863488240860615,0.6415506914707583,126.6265,334.0099,118.0172,188.624,40.606,120.3337,244.5879,340.422,128.8671,421.5445,618.6141,831.7446,113.4743,404.6038,92.0942,357.2257,-17.1657,-47.1088,3.8677,13.6396,0.0,-3.4005,-1.9783,-15.5547,0.0104172650063594,0.0065721631209265,-0.0068304559241897,-0.0057283855276448,-12.0862,-32.0339,-0.0004,0.0067,5.2353,21.5416,8.4909,16.4267,4.1451,0.3511,-0.37325,-0.8511,-0.11948112539803668,-0.16047028594012222,-0.0042186666666666,-0.0055443333333333,-0.0003009166666666,-0.0005136666666666,-0.001208,0.0005803333333333,0.005833333329999958,0.9363878784485333,4.888524244694667,7.0145939432001665,1.491278788128933,2.1029393943103996,0.3318909091001329
Glycerol,Methyltriphenylphosphonium bromide,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.75,267.6,No,77.33987251946226,129.29941147088834,102.0,291.22,504.15,38.0,106.0,60.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,4.0,0.2106847759799197,0.1086432253104868,-0.3935933161206694,-1.0,5.176410154252893,5.3333259240105725e-06,-0.0578244958023144,10.457591222469198,-0.1672866739002689,-0.2426452856384829,-0.5183448787421849,0.0440908869928423,-2.516494349135673,-2.4507002316672977,-0.5567707991204929,-1.9064824452200216e-16,-2.682299846741333,-2.9960082967751656,-0.2584354474296272,2.205215543737328,-1.0956851211567815,-0.8607315837343029,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.08148034444558,2456.5470046783203,260.7004838873782,2663.3204623078823,300.2878269980555,2665.563208999666,0.2134001933580229,0.9215864761279527,0.8681686716826732,0.9991586218311344,1.8421864738866045,3.3010473471470645,0.0135478872681492,0.0004067329548053,0.9769648701333936,0.3881731147543094,0.4915107216900656,0.0028524628393853,0.2863488240860615,0.6415506914707583,126.6265,334.0099,118.0172,188.624,40.606,120.3337,244.5879,340.422,128.8671,421.5445,618.6141,831.7446,113.4743,404.6038,92.0942,357.2257,-17.1657,-47.1088,3.8677,13.6396,0.0,-3.4005,-1.9783,-15.5547,0.0104172650063594,0.0065721631209265,-0.0068304559241897,-0.0057283855276448,-12.0862,-32.0339,-0.0004,0.0067,5.2353,21.5416,8.4909,16.4267,4.1451,0.3511,-0.37325,-0.8511,-0.06960715027315033,-0.27473601169672224,-0.0042186666666666,-0.0055443333333333,-0.0003009166666666,-0.0005136666666666,-0.001208,0.0005803333333333,0.006874999999999951,1.0424333333333333,4.1790166666666675,5.825147916666667,1.4131083333333332,1.9869999999999997,0.32900833333333296
Glycerol,Methyltriphenylphosphonium bromide,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.8,288.9,No,103.11983002594968,96.97455860316624,102.0,291.22,504.15,38.0,106.0,60.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,4.0,0.2106847759799197,0.1086432253104868,-0.3935933161206694,-1.0,5.176410154252893,5.3333259240105725e-06,-0.0578244958023144,10.457591222469198,-0.1672866739002689,-0.2426452856384829,-0.5183448787421849,0.0440908869928423,-2.516494349135673,-2.4507002316672977,-0.5567707991204929,-1.9064824452200216e-16,-2.682299846741333,-2.9960082967751656,-0.2584354474296272,2.205215543737328,-1.0956851211567815,-0.8607315837343029,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.08148034444558,2456.5470046783203,260.7004838873782,2663.3204623078823,300.2878269980555,2665.563208999666,0.2134001933580229,0.9215864761279527,0.8681686716826732,0.9991586218311344,1.8421864738866045,3.3010473471470645,0.0135478872681492,0.0004067329548053,0.9769648701333936,0.3881731147543094,0.4915107216900656,0.0028524628393853,0.2863488240860615,0.6415506914707583,126.6265,334.0099,118.0172,188.624,40.606,120.3337,244.5879,340.422,128.8671,421.5445,618.6141,831.7446,113.4743,404.6038,92.0942,357.2257,-17.1657,-47.1088,3.8677,13.6396,0.0,-3.4005,-1.9783,-15.5547,0.0104172650063594,0.0065721631209265,-0.0068304559241897,-0.0057283855276448,-12.0862,-32.0339,-0.0004,0.0067,5.2353,21.5416,8.4909,16.4267,4.1451,0.3511,-0.37325,-0.8511,-0.04920494239221208,-0.34526132765396633,-0.0042186666666666,-0.0055443333333333,-0.0003009166666666,-0.0005136666666666,-0.001208,0.0005803333333333,0.007333333333333281,1.0890933333333332,3.8668333333333336,5.3017916666666665,1.378713333333333,1.935986666666666,0.3277399999999996
Glycerol,"N,N-Diethylethanolammonium chloride",OCC(O)CO,CC[NH+](CC)CCO.[Cl-],0.666666667,271.82,No,119.87270035487867,83.42182974434854,103.0,291.22,408.15,38.0,58.0,60.69,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,7.0,0.2106847759799197,0.3476681764460272,-0.3935933161206694,-1.0,5.176410154252893,0.0,-0.0578244958023144,-2.806799403990429e-15,-0.1672866739002689,-0.2490063294139096,-0.5183448787421849,-0.6093979893653012,-2.516494349135673,-2.7358715053035176,-0.5567707991204929,-0.7687073833255421,-2.682299846741333,-3.5066011490787754,-0.2584354474296272,-1.950175465563927e-16,-1.0956851211567815,-1.6647552909339955,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.08148034444558,414.2099449918674,260.7004838873782,540.2714522691579,300.2878269980555,666.5427208133938,0.2134001933580229,0.6214304530794361,0.8681686716826732,0.810557876335151,1.8421864738866045,2.2967261667053087,0.0135478872681492,0.0019568769077986,0.9769648701333936,0.7834693305966014,0.4915107216900656,0.0726925212891339,0.2863488240860615,0.5542739428174752,126.6265,189.7992,118.0172,125.4675,40.606,81.0636,244.5879,183.3216,128.8671,210.717,618.6141,358.5269,113.4743,207.9421,92.0942,153.6512,-17.1657,-29.1952,3.8677,7.2552,0.0,0.0,-1.9783,-6.3344,0.0104172650063594,0.0101939971289801,-0.0068304559241897,-0.005554149765233,-12.0862,-19.8297,-0.0004,0.0061,5.2353,13.4725,8.4909,7.8115,4.1451,0.0123,0.64086,0.18575,0.010267916919586064,0.14170222894916423,-0.0042186666666666,-0.004068,-0.0003009166666666,-0.0005173333333333,-0.001208,0.0004653333333333,0.006111111114166623,0.8540555559772333,3.9981111097311004,3.8775194437752925,1.2813777777375333,2.242766666155833,0.2491444445179664
Glycerol,"N,N-Diethylethanolammonium chloride",OCC(O)CO,CC[NH+](CC)CCO.[Cl-],0.75,274.85,No,179.80905026260447,55.61455324632085,103.0,291.22,408.15,38.0,58.0,60.69,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,7.0,0.2106847759799197,0.3476681764460272,-0.3935933161206694,-1.0,5.176410154252893,0.0,-0.0578244958023144,-2.806799403990429e-15,-0.1672866739002689,-0.2490063294139096,-0.5183448787421849,-0.6093979893653012,-2.516494349135673,-2.7358715053035176,-0.5567707991204929,-0.7687073833255421,-2.682299846741333,-3.5066011490787754,-0.2584354474296272,-1.950175465563927e-16,-1.0956851211567815,-1.6647552909339955,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.08148034444558,414.2099449918674,260.7004838873782,540.2714522691579,300.2878269980555,666.5427208133938,0.2134001933580229,0.6214304530794361,0.8681686716826732,0.810557876335151,1.8421864738866045,2.2967261667053087,0.0135478872681492,0.0019568769077986,0.9769648701333936,0.7834693305966014,0.4915107216900656,0.0726925212891339,0.2863488240860615,0.5542739428174752,126.6265,189.7992,118.0172,125.4675,40.606,81.0636,244.5879,183.3216,128.8671,210.717,618.6141,358.5269,113.4743,207.9421,92.0942,153.6512,-17.1657,-29.1952,3.8677,7.2552,0.0,0.0,-1.9783,-6.3344,0.0104172650063594,0.0101939971289801,-0.0068304559241897,-0.005554149765233,-12.0862,-19.8297,-0.0004,0.0061,5.2353,13.4725,8.4909,7.8115,4.1451,0.0123,0.64086,0.18575,0.004974433544510202,0.15446158455996375,-0.0042186666666666,-0.004068,-0.0003009166666666,-0.0005173333333333,-0.001208,0.0004653333333333,0.006874999999999951,0.9594749999999999,3.653108333333334,3.710231250000001,1.2713166666666667,2.1150583333333333,0.26752499999999974
Glycerol,"N,N-Diethylethanolammonium chloride",OCC(O)CO,CC[NH+](CC)CCO.[Cl-],0.8,275.15,No,239.7454003501393,41.71091493474064,103.0,291.22,408.15,38.0,58.0,60.69,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,7.0,0.2106847759799197,0.3476681764460272,-0.3935933161206694,-1.0,5.176410154252893,0.0,-0.0578244958023144,-2.806799403990429e-15,-0.1672866739002689,-0.2490063294139096,-0.5183448787421849,-0.6093979893653012,-2.516494349135673,-2.7358715053035176,-0.5567707991204929,-0.7687073833255421,-2.682299846741333,-3.5066011490787754,-0.2584354474296272,-1.950175465563927e-16,-1.0956851211567815,-1.6647552909339955,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.08148034444558,414.2099449918674,260.7004838873782,540.2714522691579,300.2878269980555,666.5427208133938,0.2134001933580229,0.6214304530794361,0.8681686716826732,0.810557876335151,1.8421864738866045,2.2967261667053087,0.0135478872681492,0.0019568769077986,0.9769648701333936,0.7834693305966014,0.4915107216900656,0.0726925212891339,0.2863488240860615,0.5542739428174752,126.6265,189.7992,118.0172,125.4675,40.606,81.0636,244.5879,183.3216,128.8671,210.717,618.6141,358.5269,113.4743,207.9421,92.0942,153.6512,-17.1657,-29.1952,3.8677,7.2552,0.0,0.0,-1.9783,-6.3344,0.0104172650063594,0.0101939971289801,-0.0068304559241897,-0.005554149765233,-12.0862,-19.8297,-0.0004,0.0061,5.2353,13.4725,8.4909,7.8115,4.1451,0.0123,0.64086,0.18575,0.0029255754251635113,0.16149743349407605,-0.0042186666666666,-0.004068,-0.0003009166666666,-0.0005173333333333,-0.001208,0.0004653333333333,0.007333333333333281,1.0227266666666666,3.446106666666667,3.6098583333333343,1.26528,2.038433333333333,0.27855333333333304
Glycerol,Phenformin,OCC(O)CO,NC(N)=NC(N)=NCCc1ccccc1,0.666666667,204.15,No,89.73181023373776,111.4431991726403,104.0,291.22,449.65,38.0,80.0,60.69,102.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,0.2106847759799197,0.2180488398593557,-0.3935933161206694,-0.3697523937247289,5.176410154252893,3.747391881476376,-0.0578244958023144,2.743432518178252e-15,-0.1672866739002689,-0.1795987066621653,-0.5183448787421849,-1.4986733279179622e-16,-2.516494349135673,-2.428898438959994,-0.5567707991204929,1.3005565236933345e-17,-2.682299846741333,-2.689197608524408,-0.2584354474296272,7.92792381827967e-16,-1.0956851211567815,-0.8955560517398686,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08148034444558,578.971961745592,260.7004838873782,1336.3909050604211,300.2878269980555,1697.322554481081,0.2134001933580229,0.341108977911744,0.8681686716826732,0.7873523518156472,1.8421864738866045,2.966488189693332,0.0135478872681492,0.0013599144757231,0.9769648701333936,0.9400237577784964,0.4915107216900656,0.2995308992209721,0.2863488240860615,0.2714090478654813,126.6265,243.31,118.0172,137.1621,40.606,7.4478,244.5879,203.1185,128.8671,37.6535,618.6141,421.6025,113.4743,262.4954,92.0942,205.2606,-17.1657,-19.5309,3.8677,8.1732,0.0,-1.1335,-1.9783,0.0199,0.0104172650063594,0.0066753611019303,-0.0068304559241897,-0.0061424930154108,-12.0862,-13.2599,-0.0004,-0.0048,5.2353,1.9758,8.4909,4.6138,4.1451,3.7301,0.54678,0.05744,0.0013617294644750603,0.05185003055845213,-0.0042186666666666,-0.0032146666666666,-0.0003009166666666,-0.0004716666666666,-0.001208,-0.0003433333333333,0.006111111114166623,1.4039999998717332,2.9813888885256,4.882449998325917,2.6163555541803336,1.733555555553933,0.2775000000451664
